,Name,Age,Growth,Weak foot,Skill moves,International reputation,Number of playstyles,Wage_thous(€),Avg_Rating,Total_movement,Total_power,Total_defending,Avg_stats,Value_mill(€),TotalAttSkiMent,Team,Body type_Unique,PlayStyles +_Unique playstyles+,ContLength,ContRemaining,AttDef
4195,B. Yıldırım,20,7,2,3,1,0,10.0,69.5,64.0,69.4,27.666666666666668,58.0,1.7,53.57777777777778,8.405555555555557,0,0,6,5,1.0
3937,K. Rodríguez,23,6,3,4,1,2,8.0,72.0,73.2,72.0,17.333333333333332,60.833333333333336,2.2,57.46666666666667,3.163888888888889,0,0,5,4,1.5
1160,C. Klarer,23,6,3,2,1,2,14.0,75.0,56.6,57.6,73.33333333333333,58.166666666666664,3.4,49.300000000000004,1.8275,0,0,5,4,0.5
1364,T. Noslin,23,6,3,4,1,1,16.0,75.0,75.6,75.4,38.666666666666664,67.83333333333333,3.7,65.47777777777777,4.466666666666667,0,0,4,4,1.0
4442,André Franco,25,3,3,3,1,1,11.0,74.5,72.2,67.8,38.333333333333336,65.5,4.0,64.67777777777778,12.614285714285714,0,0,6,4,0.5
156,W. Pacho,21,7,3,2,1,2,25.0,81.5,72.4,62.4,78.66666666666667,65.33333333333333,26.5,53.12222222222221,8.80952380952381,0,0,6,5,0.5
4239,P. Schulte,22,8,3,1,1,0,2.0,71.0,33.0,37.2,8.666666666666666,59.0,2.0,18.622222222222224,5.553571428571429,0,0,3,1,1.0
4137,E. Koyuncu,17,18,3,2,1,0,0.5,66.0,56.4,51.4,58.0,49.166666666666664,0.375,40.42222222222222,3.675,0,0,6,4,1.0
4754,O. Schönfelder,22,9,3,3,1,0,1.0,68.5,70.2,55.0,49.0,60.0,1.3,57.24444444444445,0.8375,0,0,3,2,1.0
1698,L. Cherubini,19,12,3,3,1,0,5.0,68.0,64.2,50.4,27.333333333333332,54.333333333333336,0.95,56.666666666666664,14.482000000000001,0,0,3,2,1.0
22,M. Tel,18,13,4,4,1,1,20.0,81.5,76.4,71.0,27.0,64.83333333333333,13.0,64.88888888888889,35.721875000000004,0,0,8,6,1.5
3885,J. Badelj,19,11,2,2,1,0,2.0,68.5,59.2,50.6,62.0,51.5,0.975,40.788888888888884,1.31875,0,0,5,4,0.5
4116,A. Barišić,22,10,3,2,1,0,4.0,72.0,49.2,55.4,71.0,51.333333333333336,2.1,40.666666666666664,1.7571428571428573,0,0,5,4,1.0
1642,K. Ayhan,28,0,3,3,1,4,32.0,74.0,64.8,75.4,73.0,66.5,3.6,64.9888888888889,9.030555555555557,0,0,4,3,1.5
3662,J. Fitzpatrick,18,20,3,2,1,0,0.5,61.0,65.6,55.8,31.0,49.0,0.16,43.76666666666667,0.255,0,0,3,2,1.0
1813,L. Pirola,21,12,3,2,1,1,13.0,77.0,65.8,60.4,73.33333333333333,60.166666666666664,4.3,50.644444444444446,4.640909090909091,0,0,5,4,1.5
3324,22 Sílvio,33,0,5,3,1,2,4.0,67.0,66.6,64.4,67.33333333333333,64.0,0.525,60.84444444444444,3.2431818181818177,0,0,3,-1,1.5
3457,17 V. Anichebe,28,0,3,2,2,2,40.0,74.0,63.4,71.2,42.333333333333336,66.83333333333333,3.4,62.844444444444434,3.171111111111111,0,0,2,-6,1.5
4350,J. Rosales,22,7,3,3,1,0,1.0,65.5,66.6,54.4,58.333333333333336,58.666666666666664,0.775,52.17777777777778,2.624090909090909,0,0,5,4,1.5
4763,22 N. Touglo,19,12,3,2,1,0,2.0,63.0,56.4,48.0,60.666666666666664,46.666666666666664,0.375,38.17777777777778,2.2583333333333333,0,0,4,0,1.0
3824,J. Jantunen,18,14,4,1,1,0,0.5,66.0,25.8,36.2,10.0,51.333333333333336,0.45,16.044444444444444,0.65625,0,0,4,3,1.0
3659,M. Mahop,23,6,2,2,1,0,0.95,65.0,60.4,63.6,63.666666666666664,58.0,0.6,48.6,0.5625,0,0,6,5,1.0
2905,J. Maja,24,5,3,3,1,0,27.0,75.5,73.4,71.6,26.0,62.666666666666664,4.7,62.22222222222222,1.926923076923077,0,0,4,3,0.5
3471,E. Capoue,34,0,3,3,2,1,42.0,81.0,58.4,78.2,78.66666666666667,72.5,12.0,74.76666666666667,12.007352941176471,0,0,4,1,1.0
5041,J. Dawa,27,2,2,2,1,4,6.0,68.0,61.6,70.8,64.0,59.0,1.1,45.166666666666664,2.3291666666666666,0,0,3,1,0.5
2509,M. Løvik,19,15,4,2,1,0,0.75,70.5,72.8,54.0,56.0,57.333333333333336,1.1,46.94444444444445,0.902142857142857,0,0,6,3,1.5
2924,A. Caci,26,2,5,3,2,2,22.0,75.0,68.4,66.2,72.0,68.0,4.8,65.46666666666667,5.7942307692307695,0,0,5,3,1.0
4389,L. Lobato,22,9,5,4,1,1,6.0,72.5,78.8,64.4,34.0,62.5,2.7,57.23333333333333,2.8899999999999997,0,0,5,1,0.5
2358,A. Gauthier,19,19,2,2,1,0,0.9,67.5,64.4,56.2,48.333333333333336,57.166666666666664,0.525,56.65555555555556,2.4805555555555556,0,0,4,2,1.0
326,D. Rice,24,1,3,3,3,5,150.0,87.5,70.2,80.6,85.33333333333333,78.33333333333333,88.5,76.16666666666667,26.811666666666667,0,0,6,5,1.5
252,A. Diallo,20,9,4,4,1,2,57.0,78.5,82.4,62.8,22.0,62.333333333333336,9.5,61.56666666666666,15.333870967741936,0,0,5,2,1.5
4497,E. Garnås,28,1,2,2,1,2,2.0,67.5,44.6,60.8,64.33333333333333,51.5,0.975,46.01111111111111,0.6333333333333333,0,0,7,3,1.0
1432,23 S. Oulad M'Hand,18,17,4,3,1,3,4.0,69.5,67.2,54.2,53.0,59.666666666666664,0.825,59.6,26.811666666666667,0,0,6,2,1.5
2184,21 S. Ruffier,33,0,3,1,3,0,28.0,79.0,55.2,50.4,12.0,73.0,5.5,22.888888888888886,2.4805555555555556,0,0,11,-2,1.0
4972,22 C. Stanley,19,11,3,2,1,0,9.0,63.5,74.8,48.8,34.333333333333336,52.833333333333336,0.45,47.43333333333334,15.333870967741936,0,0,4,-1,1.5
3629,G. Lozano,16,20,3,2,1,0,0.5,66.0,62.8,56.2,58.0,57.833333333333336,0.375,52.74444444444445,1.365,0,0,4,3,1.0
1319,K. Keben,19,13,2,2,1,0,5.0,74.5,56.0,58.0,69.0,57.166666666666664,2.7,48.56666666666666,4.773076923076923,0,0,4,2,1.0
1450,L. Maina,24,5,4,3,1,3,21.0,76.5,83.0,60.0,27.333333333333332,62.5,6.5,59.833333333333336,5.325,0,0,4,2,1.0
2247,T. Hernes,17,21,2,2,1,0,2.0,66.5,71.2,53.6,42.0,55.0,0.45,48.56666666666666,16.398076923076925,0,0,4,3,0.5
167,Aleix García,26,2,3,3,2,4,42.0,84.0,75.4,73.2,77.66666666666667,75.83333333333333,44.5,77.31111111111112,17.965,0,1,6,3,1.0
2017,J. Mateta,26,2,4,3,1,1,41.0,77.0,64.8,77.0,31.666666666666668,66.66666666666667,9.5,66.71111111111111,11.011904761904763,0,0,5,3,1.5
844,G. Ávila,21,7,3,2,1,2,6.0,73.5,68.2,70.0,69.33333333333333,64.16666666666667,3.0,57.94444444444445,7.7056818181818185,0,0,6,5,1.0
4214,O. Rosengren,20,14,3,2,1,0,2.0,72.0,71.2,62.8,50.333333333333336,61.833333333333336,1.7,58.97777777777778,1.8638888888888887,0,0,5,4,1.0
1567,A. Marušić,30,0,4,3,2,2,48.0,79.0,78.6,82.8,75.33333333333333,75.5,15.0,68.53333333333335,15.7,0,0,9,2,1.0
3046,Córdoba,26,0,4,3,1,4,12.0,72.0,77.0,69.4,66.0,69.83333333333333,2.6,66.5,1.94,0,0,3,1,1.5
1499,M. Travers,24,4,2,1,1,0,22.0,75.0,46.8,43.4,14.333333333333334,66.83333333333333,3.5,22.96666666666667,8.123809523809523,1,0,12,4,1.0
3857,K. Kamara,17,13,3,2,1,0,0.65,61.5,65.2,44.2,55.333333333333336,54.0,0.275,50.644444444444446,1.2520833333333332,0,0,3,1,1.5
888,B. Embolo,26,1,4,3,2,3,51.0,77.5,73.0,79.0,47.0,71.66666666666667,12.5,70.45555555555556,13.135,0,0,5,3,1.0
4358,F. Rüth,21,7,3,2,1,0,0.7,62.5,56.0,55.8,61.666666666666664,53.0,0.425,48.98888888888889,0.5535714285714286,0,0,3,1,1.0
4889,23 Jo Sung Wook,27,2,3,2,1,0,0.9,58.0,50.8,51.4,57.0,43.166666666666664,0.17,32.5,0.17,0,0,9,3,1.0
3649,F. Przybułek,19,12,3,2,1,0,0.65,62.0,62.8,50.0,49.0,53.666666666666664,0.35,51.87777777777779,0.5333333333333333,0,0,2,1,1.0
4676,N. Ahamada,21,7,3,2,1,0,13.0,72.5,74.8,64.8,60.333333333333336,66.66666666666667,2.8,61.22222222222222,11.011904761904763,0,0,4,3,1.0
4508,W. Rivera,19,15,2,4,1,0,0.75,61.5,72.4,42.2,25.333333333333332,47.833333333333336,0.25,42.25555555555555,3.45,0,0,3,0,1.0
2425,O. O'Neill,20,13,3,3,1,0,2.0,69.5,69.8,58.2,48.333333333333336,59.5,1.2,54.56666666666666,0.84875,0,0,3,3,1.5
3812,23 D. Çağlarca,30,0,3,3,1,0,8.0,68.0,62.0,60.8,28.666666666666668,59.666666666666664,1.2,62.36666666666667,1.5,0,0,5,4,1.0
4561,22 K. Monzialo,20,9,3,2,1,0,1.0,58.5,61.0,45.2,26.666666666666668,50.166666666666664,0.24,45.144444444444446,0.7600000000000001,0,0,3,0,1.0
2036,J. Larsson,26,1,3,3,1,6,18.0,72.5,79.4,71.4,28.333333333333332,66.0,2.8,67.31111111111112,2.567857142857143,0,0,5,4,1.5
581,W. Singo,22,6,2,3,1,2,39.0,81.0,71.4,74.8,76.0,72.66666666666667,20.5,66.25555555555555,13.135,0,0,6,5,1.5
3515,16 A. Di Natale,37,0,4,3,2,5,35.0,77.0,78.4,64.2,22.666666666666668,67.16666666666667,0.85,70.44444444444444,4.6656249999999995,0,0,13,-7,0.5
3924,23 K. Edworthy,16,12,2,2,1,0,0.5,57.0,59.4,51.6,14.0,43.333333333333336,0.13,40.47777777777778,1.0725,0,0,2,0,1.0
2991,G. Hein,26,0,3,4,1,2,7.0,72.0,79.8,61.6,33.333333333333336,63.5,2.6,63.300000000000004,1.625,0,0,7,3,1.5
1521,S. Birindelli,23,6,4,3,1,0,30.0,77.0,79.8,66.0,71.33333333333333,68.16666666666667,6.0,61.55555555555555,7.2846153846153845,0,0,5,3,1.5
2477,B. Ihionvien,19,12,2,2,1,1,1.0,63.0,69.2,62.2,19.666666666666668,53.5,0.4,46.5,0.6416666666666667,0,0,4,2,1.0
3196,F. Acheampong,29,0,3,4,1,3,11.0,72.0,87.4,78.4,43.333333333333336,71.5,2.3,65.37777777777778,1.375,0,0,1,1,1.0
4917,T. Omotoye,20,5,2,2,1,0,2.0,59.5,65.8,57.8,16.666666666666668,51.5,0.25,44.388888888888886,0.43,0,0,3,2,1.0
4086,M. Serbest,18,15,2,1,1,0,0.5,59.5,29.0,33.4,11.333333333333334,45.833333333333336,0.16,14.52222222222222,0.5337500000000001,0,0,7,5,1.0
2854,E. Löwen,26,1,4,3,1,5,9.0,75.5,63.8,80.8,69.66666666666667,72.33333333333333,6.5,71.5111111111111,3.8833333333333333,0,0,5,3,1.5
2964,A. Harit,26,1,3,5,2,3,35.0,76.5,78.2,62.8,56.0,69.0,9.0,70.71111111111111,8.677777777777777,0,0,6,4,1.5
1784,C. Zafeiris,20,7,4,4,1,1,0.9,77.5,79.8,75.2,66.66666666666667,72.83333333333333,8.5,69.67777777777776,5.066666666666666,0,0,5,4,1.5
4670,E. Green,22,6,3,1,1,0,3.0,72.0,35.6,46.2,11.0,62.5,1.8,15.422222222222222,2.4805555555555556,0,0,7,2,1.0
3562,S. van der Sloot,20,10,3,2,1,1,1.0,66.0,72.6,50.8,54.333333333333336,55.5,0.675,46.41111111111112,1.43125,0,0,2,1,1.5
3767,C. Nkama,25,5,3,3,1,0,1.0,61.5,52.6,59.6,56.333333333333336,53.666666666666664,0.3,47.67777777777778,0.7600000000000001,0,0,9,2,1.0
2134,F. Viviani,31,0,4,3,1,3,1.0,65.0,64.6,70.0,65.33333333333333,66.16666666666667,0.575,67.52222222222223,0.8375,0,0,4,3,1.5
2749,J. Guttau,23,6,3,3,1,3,2.0,69.0,77.2,62.8,38.333333333333336,61.333333333333336,1.4,56.87777777777777,0.705,0,0,3,2,1.0
980,Valery,23,5,3,3,1,0,22.0,78.5,80.2,69.0,69.0,72.83333333333333,11.5,65.8888888888889,17.965,0,0,9,3,1.5
4764,D. Abiama,24,5,4,3,1,0,5.0,69.5,71.8,69.0,18.0,56.833333333333336,1.6,51.888888888888886,1.452,1,0,4,4,1.0
1363,Javi Llabrés,21,12,4,3,1,0,9.0,75.0,79.2,56.2,31.333333333333332,59.333333333333336,3.4,55.46666666666667,10.2875,0,0,5,3,1.0
1593,Willian,34,0,4,4,3,5,71.0,77.0,76.4,66.0,49.333333333333336,68.33333333333333,4.9,70.87777777777778,6.167105263157895,0,0,3,1,0.5
3784,B. Parkinson,18,20,3,2,1,0,6.0,67.0,65.8,56.4,30.0,54.166666666666664,0.45,49.855555555555554,16.398076923076925,0,0,2,1,1.5
4010,23 R. Charles-Cook,18,10,3,2,1,0,0.5,55.0,57.4,46.4,50.0,45.0,0.09,34.67777777777778,0.1366666666666667,0,0,2,0,1.0
3027,B. Valdez,30,0,3,2,1,4,0.95,74.0,57.0,66.0,72.33333333333333,61.0,3.5,56.41111111111112,1.6833333333333333,0,0,3,2,1.0
1248,E. Džeko,37,0,5,3,3,4,43.0,83.0,62.6,79.0,32.666666666666664,68.66666666666667,12.5,74.2,10.398863636363636,0,0,3,2,1.5
3563,E. Ruiz,17,21,2,2,1,0,0.5,68.5,70.4,46.6,52.0,53.333333333333336,0.625,45.53333333333333,2.6314285714285717,0,0,2,1,1.0
4385,K. Hinokio,22,7,3,3,1,0,1.0,68.5,75.0,58.4,34.333333333333336,57.5,1.5,55.08888888888888,1.5,0,0,3,2,1.5
4986,F. Martínez,27,0,3,3,1,1,4.0,72.0,76.6,73.8,36.333333333333336,68.0,2.5,67.92222222222223,7.470535714285715,0,0,4,4,1.0
3509,T. Hall,17,20,4,2,1,1,0.5,71.0,69.8,58.0,57.666666666666664,60.166666666666664,0.85,55.27777777777778,25.79090909090909,0,0,8,6,1.5
1766,Andrés Caro,19,14,3,2,1,2,2.0,69.0,62.4,53.6,62.666666666666664,54.166666666666664,0.875,45.31111111111111,12.610294117647058,0,0,6,2,1.0
230,A. Kalimuendo,21,3,3,3,2,0,34.0,77.5,79.4,72.4,23.333333333333332,64.5,10.5,64.75555555555555,8.405555555555557,0,0,6,4,1.0
2154,M. Barrow,30,0,2,4,1,3,18.0,70.0,85.0,61.2,32.666666666666664,63.666666666666664,1.5,60.68888888888889,15.2125,0,0,3,2,1.0
283,F. Tomori,25,4,4,2,2,1,84.0,86.0,79.8,70.2,86.0,69.83333333333333,52.5,56.18888888888889,27.33409090909091,0,0,7,4,1.5
1763,H. Matriciani,23,5,3,2,1,3,5.0,71.5,68.4,59.4,66.33333333333333,60.0,2.0,49.711111111111116,1.43125,0,0,6,3,1.5
2982,R. Gumny,25,2,2,2,1,1,15.0,72.0,74.4,62.4,67.66666666666667,63.833333333333336,2.2,55.166666666666664,5.495588235294117,0,0,6,2,2.0
3993,A. Pepple,20,14,4,2,1,0,6.0,64.0,68.6,65.0,25.0,53.5,0.4,45.75555555555555,3.1134615384615385,0,0,3,1,1.0
4823,M. Cornejo,23,5,2,4,1,0,0.5,67.5,66.0,60.4,63.0,61.5,1.1,57.08888888888888,1.2000000000000002,0,0,1,1,0.5
4104,Jair Tavares,22,8,4,4,1,2,1.0,65.0,76.4,52.2,24.666666666666668,54.333333333333336,0.725,49.42222222222222,1.4166666666666667,0,0,5,3,2.0
1696,A. Gilchrist,19,17,2,2,1,0,8.0,71.5,57.4,51.6,64.0,54.166666666666664,1.2,48.955555555555556,17.2421875,0,0,5,3,1.5
4160,C. Kavanagh,19,12,3,2,1,1,2.0,65.0,65.4,62.8,15.333333333333334,54.166666666666664,0.55,49.76666666666667,0.5375000000000001,0,0,3,3,1.0
3746,M. Kowalczyk,19,16,3,3,1,0,2.0,71.0,65.8,61.0,41.0,60.833333333333336,1.2,59.94444444444445,2.215625,0,0,5,4,1.5
1161,C. Palacios,22,5,3,4,1,3,11.0,75.5,76.8,70.8,27.333333333333332,64.66666666666667,4.7,61.52222222222222,2.4916666666666667,0,0,3,2,1.0
1031,D. Sow,26,1,4,3,2,1,29.0,78.5,76.8,74.8,75.33333333333333,75.5,16.5,72.0111111111111,10.485,0,0,6,5,1.5
2525,Daniel Queipo,21,12,3,3,1,0,3.0,74.0,74.0,54.2,29.333333333333332,58.666666666666664,3.0,58.72222222222222,2.45,0,0,7,4,1.5
3914,D. Savic,18,17,4,2,1,0,1.0,68.5,63.4,51.8,56.333333333333336,55.333333333333336,0.6,50.06666666666666,2.2583333333333333,0,0,7,5,1.0
2616,Joelson Fernandes,20,9,4,4,1,3,3.0,70.5,83.4,51.6,20.666666666666668,57.0,1.9,58.17777777777778,2.0,0,0,4,3,1.0
88,M. Ginter,29,0,3,2,3,4,43.0,83.0,61.6,73.4,83.66666666666667,70.16666666666667,30.5,66.15555555555555,10.713333333333333,0,0,5,3,1.5
4471,K. Knap,21,11,3,2,1,2,2.0,69.5,62.6,68.0,61.666666666666664,62.5,1.3,58.18888888888889,1.0125,0,0,6,3,1.5
3873,J. Valverde,24,5,3,2,1,0,0.5,69.5,71.0,64.2,65.33333333333333,64.5,1.5,56.76666666666667,2.2600000000000002,0,0,3,2,2.0
1431,J. Chávez,21,9,2,3,1,1,15.0,76.5,74.4,66.6,65.33333333333333,67.83333333333333,5.0,59.833333333333336,11.217857142857143,0,0,5,4,1.5
3359,23 M. Jacobs,30,0,3,3,1,2,4.0,65.0,70.4,62.0,47.666666666666664,61.166666666666664,0.7,62.422222222222224,1.2,0,0,4,0,0.5
4319,A. Farouk,19,9,4,2,1,0,2.0,63.5,68.0,49.6,36.333333333333336,54.166666666666664,0.475,52.01111111111111,1.143,0,0,4,1,1.5
648,Miranda,23,6,3,3,1,4,20.0,81.0,75.6,72.6,75.33333333333333,72.83333333333333,21.0,67.87777777777778,12.610294117647058,0,0,4,1,1.0
1697,M. Diawara,18,14,3,3,1,0,4.0,74.0,63.2,66.2,62.0,64.33333333333333,2.4,58.82222222222222,7.2823529411764705,0,0,5,4,1.0
4179,Luizão,25,3,3,2,1,0,2.0,66.5,65.2,62.4,63.0,60.666666666666664,0.85,51.92222222222222,0.7916666666666666,0,0,4,2,1.5
995,L. Badé,23,7,3,2,1,3,21.0,80.5,54.2,66.8,77.66666666666667,62.166666666666664,19.5,52.76666666666667,10.485,0,0,5,4,1.5
1474,M. Diarra,22,6,2,2,1,0,12.0,74.0,65.4,55.6,71.33333333333333,60.333333333333336,2.8,53.03333333333333,4.773076923076923,0,0,6,1,1.0
2303,S. Clarke,19,9,2,2,1,0,0.5,56.5,61.2,41.4,22.666666666666668,45.5,0.17,43.05555555555555,0.163,0,0,2,1,1.0
3377,Marcelo,36,0,2,2,1,5,4.0,70.0,50.4,67.4,67.33333333333333,58.666666666666664,0.275,54.57777777777778,0.35833333333333334,0,0,3,1,1.0
1118,Tiago Morais,19,13,5,3,1,0,8.0,75.5,79.8,61.8,22.333333333333332,59.0,3.3,59.666666666666664,9.093333333333334,0,0,5,5,1.5
2125,L. Digne,29,0,1,3,2,3,80.0,79.0,75.6,77.2,77.0,74.66666666666667,15.5,74.60000000000001,15.68148148148148,1,0,5,3,1.5
3462,S. Mignolet,35,0,3,1,3,6,14.0,79.0,52.2,49.2,12.333333333333334,73.66666666666667,1.9,28.46666666666667,7.3500000000000005,0,0,8,3,1.0
2265,Y. Aradj,18,19,3,2,1,0,1.0,71.5,63.0,46.8,59.333333333333336,54.666666666666664,0.975,50.31111111111111,4.773076923076923,0,0,4,3,1.5
3660,M. Hall,20,9,2,1,1,0,0.85,58.5,31.2,34.6,10.666666666666666,48.666666666666664,0.2,14.544444444444443,0.775,0,0,3,2,1.0
667,L. Balerdi,24,5,3,2,2,4,31.0,80.5,64.0,63.2,78.0,64.16666666666667,19.0,56.74444444444445,8.677777777777777,0,0,6,3,1.0
1830,K. Sène,22,8,3,3,1,2,5.0,72.0,76.6,66.6,24.666666666666668,63.166666666666664,2.7,60.27777777777778,2.7,0,0,4,3,1.5
4374,Calegari,21,12,2,2,1,0,2.0,74.0,75.8,50.6,62.0,59.833333333333336,2.8,52.37777777777779,4.166666666666667,0,0,1,0,1.0
4622,N. Eile,20,14,3,2,1,1,1.0,71.0,59.2,53.2,60.666666666666664,53.833333333333336,1.3,41.87777777777777,2.2066666666666666,0,0,4,4,1.0
2865,S. Tigges,24,4,3,2,1,1,9.0,69.0,52.0,75.2,41.333333333333336,60.833333333333336,1.5,57.72222222222222,5.325,0,0,5,3,1.0
4027,R. Bowden,19,10,2,2,1,0,0.5,57.0,39.2,43.4,53.666666666666664,39.5,0.16,33.144444444444446,0.163,0,0,6,5,1.0
4341,Hugo Sotelo,19,13,3,3,1,0,3.0,69.5,64.4,55.0,38.0,57.666666666666664,1.1,56.05555555555555,6.904411764705882,0,0,4,1,1.0
4175,P. Beach,19,13,2,1,1,0,0.65,62.5,37.8,30.0,10.0,51.166666666666664,0.3,15.233333333333334,1.7333333333333334,0,0,4,3,1.0
4441,J. Idzes,23,6,3,2,1,1,2.0,71.0,58.2,66.8,68.66666666666667,60.666666666666664,1.7,55.611111111111114,1.8714285714285714,0,0,5,4,1.5
2243,J. Danns,17,18,3,3,1,0,4.0,72.0,64.0,61.0,23.0,55.666666666666664,1.2,55.17777777777778,21.95926829268293,0,0,4,3,1.5
900,G. Mancini,27,1,3,2,2,4,80.0,83.5,62.8,67.0,82.33333333333333,67.33333333333333,36.5,58.5,14.482000000000001,0,0,8,4,1.5
2350,Víctor Aznar,20,13,2,1,1,0,3.0,69.5,37.4,41.8,15.666666666666666,57.666666666666664,1.0,19.07777777777778,4.890909090909091,0,0,7,4,1.0
3846,K. Bilalovic,18,17,3,2,1,0,0.5,61.5,56.4,50.8,36.0,50.666666666666664,0.24,46.9,0.39666666666666667,0,0,6,4,1.0
435,P. Reyna,21,5,3,2,1,2,0.5,71.5,79.4,72.4,59.666666666666664,65.33333333333333,2.0,55.1,1.95,0,0,9,4,1.0
4284,L. Marquines,20,14,2,1,1,0,0.75,72.0,40.8,42.0,11.666666666666666,58.0,1.5,17.444444444444443,3.3428571428571425,0,0,4,1,1.0
4592,M. Lazo,19,11,2,2,1,0,0.5,71.5,61.8,53.0,69.33333333333333,51.5,1.7,40.800000000000004,1.95,0,0,5,1,1.0
3119,K. Baldé,28,0,3,4,2,3,9.0,72.0,76.0,74.2,24.666666666666668,66.0,2.4,66.0,3.5200000000000005,0,0,4,2,1.5
3944,G. Barrett,17,10,2,1,1,0,0.5,55.0,36.0,27.2,11.666666666666666,45.666666666666664,0.08,14.944444444444443,0.17250000000000001,0,0,2,1,1.0
2423,23 S. Vulikić,21,8,3,2,1,1,0.8,68.0,44.8,55.8,64.0,50.666666666666664,1.2,44.28888888888889,1.2,0,0,3,1,1.5
1414,I. Schmidt,23,6,2,3,1,2,6.0,73.0,81.8,63.0,66.0,66.16666666666667,2.4,55.95555555555555,2.305,0,0,6,3,1.5
4434,N. Noll,20,14,4,1,1,0,2.0,64.0,36.8,34.0,10.333333333333334,52.166666666666664,0.35,15.433333333333332,7.265625,0,0,7,4,1.0
1104,D. Tebili,18,18,3,2,1,0,0.75,70.0,61.4,63.6,19.0,53.166666666666664,0.825,51.211111111111116,1.45625,0,0,4,3,1.0
325,Dodô,24,4,3,3,1,1,39.0,79.0,83.2,67.4,72.33333333333333,73.33333333333333,14.0,67.65555555555557,11.290277777777778,0,0,6,4,1.5
345,Matheus Cunha,24,4,4,4,2,3,68.0,81.0,80.8,78.2,40.333333333333336,73.16666666666667,25.5,73.65555555555557,8.334999999999999,0,0,5,4,2.0
2831,Jeon Jin Woo,23,6,4,3,1,3,0.85,63.0,71.4,56.8,29.0,55.833333333333336,0.4,52.53333333333333,0.5842857142857143,0,0,9,3,1.0
3389,22 F. Delph,31,0,3,3,2,2,58.0,75.0,73.2,69.4,73.66666666666667,69.83333333333333,3.9,69.43333333333334,7.470535714285715,0,0,4,-1,1.5
23,A. Gray,17,14,4,2,1,1,4.0,79.0,73.4,68.4,70.0,70.33333333333333,5.5,66.63333333333334,5.6796875,0,0,8,5,2.0
1,M. El Arouch,19,15,3,4,1,2,5.0,73.5,76.4,57.0,53.666666666666664,62.5,2.0,60.05555555555555,7.2823529411764705,0,0,4,2,1.0
2939,Paik Seung Ho,26,1,5,3,1,8,15.0,73.5,72.6,76.6,63.333333333333336,70.33333333333333,3.6,67.78888888888889,1.9719230769230771,0,0,3,3,1.5
3002,M. Eggestein,26,1,4,3,2,1,23.0,75.5,66.8,73.0,72.66666666666667,67.66666666666667,6.0,64.97777777777777,10.713333333333333,0,0,5,2,1.0
708,Iago Aspas,35,0,4,3,3,7,35.0,84.0,80.8,74.6,26.0,72.0,18.0,78.9111111111111,6.904411764705882,0,1,11,2,2.0
3171,18 A. Davey,22,8,3,2,1,0,2.0,62.0,49.6,54.6,56.0,46.666666666666664,0.16,40.57777777777778,0.2975,0,0,5,-2,1.0
5008,23 T. Monyane,22,9,3,2,1,0,0.5,69.5,71.4,62.6,57.0,64.5,1.5,60.27777777777778,1.2125,0,0,6,1,1.0
4329,T. De Barr,23,6,3,3,1,1,2.0,61.0,74.4,59.2,28.0,55.833333333333336,0.325,50.25555555555555,0.40625,0,0,4,1,1.0
555,K. Schade,21,10,3,3,1,2,29.0,77.0,81.6,65.2,24.333333333333332,63.666666666666664,5.5,58.44444444444445,8.309999999999999,0,0,6,5,1.5
1835,Aitor Paredes,23,4,3,2,1,1,21.0,79.0,69.0,61.8,79.0,61.0,13.5,48.45555555555555,17.104347826086954,0,0,11,6,1.5
2111,M. Borja,30,0,4,3,1,0,21.0,76.0,73.4,79.4,38.333333333333336,69.0,7.5,68.22222222222223,4.885714285714286,0,0,4,2,1.0
3963,Jota Pereira,20,10,3,3,1,0,1.0,65.0,64.8,54.0,29.0,54.166666666666664,0.55,51.144444444444446,3.2431818181818177,0,0,4,1,0.5
4241,J. Rich-Baghuelou,23,6,4,2,1,1,2.0,63.0,44.2,63.2,55.333333333333336,53.166666666666664,0.35,44.96666666666667,0.263,0,0,4,2,1.0
2436,E. Aarflot,19,16,2,2,1,0,0.55,62.0,63.0,52.0,16.0,48.0,0.275,41.86666666666667,0.45,0,0,4,2,1.0
2394,N. Oliveira,19,16,3,2,1,0,2.0,68.0,62.2,44.6,56.333333333333336,53.333333333333336,0.6,46.699999999999996,2.03,0,0,4,3,1.0
2152,R. Olsen,33,0,2,1,1,0,47.0,75.0,40.8,49.4,16.666666666666668,67.66666666666667,1.8,24.42222222222222,15.68148148148148,0,0,4,2,1.0
3592,F. Peralta,20,7,3,2,1,0,0.5,67.5,61.0,63.8,61.0,61.833333333333336,1.1,57.166666666666664,1.6833333333333333,0,0,5,3,0.5
2308,P. Vydra,20,8,2,2,1,0,0.5,71.0,61.8,65.2,65.33333333333333,59.333333333333336,2.1,49.86666666666667,6.744642857142857,0,0,3,2,1.0
4364,23 J. Rodwell-Grant,19,15,3,2,1,0,1.0,62.5,62.0,58.8,17.0,49.833333333333336,0.3,43.91111111111112,0.9500000000000001,0,0,3,1,1.0
4808,L. Justiniano,21,10,3,2,1,0,0.5,66.0,58.8,52.8,59.333333333333336,56.5,0.7,52.17777777777778,0.7,0,0,6,4,1.0
